round,client,confidence_mean,need_mean,source_file,slot_0,slot_1,slot_2,slot_3
11250,0,0.367607,0.632393,client0.log,0.3585,0.3842,0.3497,0.378
11250,1,0.36818,0.63182,client1.log,0.3912,0.345,0.3901,0.3465
11250,2,0.374682,0.625318,client2.log,0.454,0.2965,0.4384,0.3098
11250,3,0.368643,0.631357,client3.log,0.3427,0.3983,0.3426,0.3909
11250,4,0.367677,0.632323,client4.log,0.3588,0.3585,0.3683,0.3851
11300,0,0.373473,0.626527,client0.log,0.4416,0.2998,0.4425,0.31
11300,1,0.368585,0.631415,client1.log,0.3275,0.3939,0.3443,0.4086
11300,2,0.36918,0.63082,client2.log,0.4211,0.3679,0.358,0.3297
11300,3,0.367762,0.632238,client3.log,0.362,0.3659,0.3658,0.3774
11300,4,0.3822,0.6178,client4.log,0.2992,0.4917,0.2576,0.4803
11350,0,0.384449,0.615551,client0.log,0.5326,0.3184,0.4462,0.2407
11350,1,0.367682,0.632318,client1.log,0.3557,0.3865,0.3533,0.3752
11350,2,0.367672,0.632328,client2.log,0.3638,0.3731,0.365,0.3689
11350,3,0.376532,0.623468,client3.log,0.2728,0.4572,0.3254,0.4508
11350,4,0.368791,0.631209,client4.log,0.4061,0.3318,0.3893,0.3479
11400,0,0.368697,0.631303,client0.log,0.3337,0.347,0.3737,0.4204
11400,1,0.370738,0.629262,client1.log,0.4055,0.3137,0.4293,0.3346
11400,2,0.367709,0.632291,client2.log,0.3703,0.3639,0.3766,0.3601
11400,3,0.368888,0.631112,client3.log,0.3261,0.3812,0.3606,0.4077
11400,4,0.381708,0.618292,client4.log,0.2688,0.4419,0.2946,0.5215
11450,0,0.367383,0.632617,client0.log,0.3556,0.3862,0.3656,0.3621
11450,1,0.368783,0.631217,client1.log,0.346,0.3774,0.3368,0.415
11450,2,0.377627,0.622373,client2.log,0.4709,0.2903,0.4559,0.2934
11450,3,0.370572,0.629427,client3.log,0.3476,0.3216,0.4485,0.3646
11450,4,0.367606,0.632394,client4.log,0.3764,0.3655,0.3747,0.3539
11500,0,0.368355,0.631645,client0.log,0.3669,0.3675,0.3321,0.407
11500,1,0.370155,0.629845,client1.log,0.3815,0.3121,0.4391,0.3479
11500,2,0.37629,0.62371,client2.log,0.4677,0.297,0.4442,0.2962
11500,3,0.368075,0.631925,client3.log,0.3427,0.3633,0.3809,0.3854
11500,4,0.37057,0.62943,client4.log,0.3119,0.4022,0.3359,0.4323
11550,0,0.367111,0.632889,client0.log,0.3516,0.3718,0.3744,0.3706
11550,1,0.368139,0.631861,client1.log,0.3584,0.3877,0.3361,0.3903
11550,2,0.367885,0.632115,client2.log,0.3541,0.3806,0.3565,0.3803
11550,3,0.369336,0.630664,client3.log,0.3956,0.4083,0.3221,0.3513
11550,4,0.377478,0.622522,client4.log,0.4157,0.2621,0.4905,0.3417
11600,0,0.367893,0.632107,client0.log,0.3432,0.3564,0.3866,0.3854
11600,1,0.369648,0.630352,client1.log,0.3706,0.4228,0.3107,0.3745
11600,2,0.367964,0.632036,client2.log,0.37,0.3676,0.3464,0.3879
11600,3,0.373946,0.626054,client3.log,0.4266,0.3068,0.4564,0.306
11600,4,0.39219,0.60781,client4.log,0.5039,0.24,0.551,0.2738
11650,0,0.36767,0.63233,client0.log,0.3458,0.3783,0.3588,0.3878
11650,1,0.37078,0.62922,client1.log,0.4141,0.3177,0.4257,0.3256
11650,2,0.368526,0.631474,client2.log,0.3444,0.4035,0.3358,0.3903
11650,3,0.380369,0.619631,client3.log,0.2736,0.4495,0.2959,0.5025
11650,4,0.367842,0.632158,client4.log,0.3417,0.3701,0.3855,0.3741
11700,0,0.36772,0.63228,client0.log,0.3935,0.3792,0.3468,0.3514
11700,1,0.367617,0.632383,client1.log,0.3585,0.3793,0.3522,0.3805
11700,2,0.370993,0.629007,client2.log,0.427,0.3137,0.4154,0.3278
11700,3,0.368375,0.631625,client3.log,0.3964,0.3431,0.3817,0.3523
11700,4,0.367847,0.632153,client4.log,0.358,0.365,0.3539,0.3945
11750,0,0.367625,0.632375,client0.log,0.3572,0.3817,0.3514,0.3801
11750,1,0.369913,0.630087,client1.log,0.3447,0.3611,0.332,0.4418
11750,2,0.368512,0.631488,client2.log,0.3796,0.3967,0.3282,0.3695
11750,3,0.375452,0.624548,client3.log,0.3355,0.4978,0.2864,0.3821
11750,4,0.367537,0.632463,client4.log,0.3767,0.3608,0.3704,0.3622
11800,0,0.368403,0.631597,client0.log,0.399,0.3263,0.4031,0.3452
11800,1,0.372491,0.627509,client1.log,0.4486,0.3069,0.4184,0.3161
11800,2,0.370606,0.629394,client2.log,0.4085,0.3252,0.4254,0.3234
11800,3,0.368798,0.631202,client3.log,0.3456,0.4164,0.3671,0.346
11800,4,0.384484,0.615516,client4.log,0.4936,0.3112,0.4913,0.2418
11850,0,0.367532,0.632468,client0.log,0.3914,0.3657,0.3587,0.3543
11850,1,0.368704,0.631296,client1.log,0.3283,0.3867,0.3492,0.4106
11850,2,0.368226,0.631774,client2.log,0.3941,0.3508,0.3464,0.3816
11850,3,0.368181,0.631819,client3.log,0.3656,0.3414,0.3957,0.37
11850,4,0.368889,0.631111,client4.log,0.3952,0.3402,0.4045,0.3356
11900,0,0.367223,0.632777,client0.log,0.3715,0.3692,0.3575,0.3707
11900,1,0.367843,0.632157,client1.log,0.3589,0.349,0.3735,0.39
11900,2,0.396699,0.603301,client2.log,0.5354,0.2995,0.5414,0.2104
11900,3,0.369628,0.630372,client3.log,0.4028,0.3227,0.4101,0.3429
11900,4,0.378971,0.621029,client4.log,0.4801,0.2801,0.4618,0.2939
11950,0,0.371876,0.628124,client0.log,0.4434,0.3917,0.3671,0.2853
11950,1,0.367605,0.632395,client1.log,0.3832,0.3683,0.3748,0.3442
11950,2,0.388557,0.611444,client2.log,0.2659,0.5209,0.26,0.5073
11950,3,0.39511,0.60489,client3.log,0.5709,0.2642,0.5056,0.2397
11950,4,0.36899,0.63101,client4.log,0.3986,0.3372,0.4038,0.3364
12000,0,0.367747,0.632253,client0.log,0.3605,0.3487,0.3648,0.397
12000,1,0.367559,0.632441,client1.log,0.3767,0.368,0.3695,0.356
12000,2,0.390987,0.609013,client2.log,0.263,0.4996,0.2535,0.5479
12000,3,0.369317,0.630683,client3.log,0.3875,0.3204,0.4118,0.3576
12000,4,0.369318,0.630682,client4.log,0.3284,0.3994,0.3366,0.4129
12050,0,0.368395,0.631605,client0.log,0.3557,0.4088,0.3231,0.386
12050,1,0.368198,0.631802,client1.log,0.3922,0.3337,0.387,0.3599
12050,2,0.368562,0.631438,client2.log,0.3497,0.3939,0.3357,0.395
12050,3,0.372181,0.627819,client3.log,0.3119,0.4327,0.3179,0.4262
12050,4,0.371887,0.628113,client4.log,0.2958,0.3925,0.3469,0.4523
12100,0,0.367219,0.632781,client0.log,0.3717,0.3573,0.372,0.3678
12100,1,0.37637,0.62363,client1.log,0.4726,0.2991,0.4462,0.2876
12100,2,0.369365,0.630635,client2.log,0.4233,0.3447,0.3795,0.3299
12100,3,0.380202,0.619798,client3.log,0.3141,0.4703,0.2597,0.4767
12100,4,0.367735,0.632265,client4.log,0.3497,0.3797,0.3586,0.3829
12150,0,0.367995,0.632005,client0.log,0.336,0.3967,0.3395,0.3999
12150,1,0.392856,0.607144,client1.log,0.2525,0.4953,0.2577,0.566
12150,2,0.36854,0.63146,client2.log,0.3507,0.3761,0.3416,0.4057
12150,3,0.380715,0.619285,client3.log,0.4369,0.2652,0.5132,0.3075
12150,4,0.372898,0.627102,client4.log,0.3116,0.4219,0.3092,0.449
12200,0,0.377034,0.622966,client0.log,0.4726,0.2881,0.4505,0.2971
12200,1,0.181569,0.818431,client1.log,0.1744,0.1897,0.1791,0.1831
12200,2,0.369691,0.630309,client2.log,0.4135,0.3416,0.4012,0.3225
12200,3,0.376599,0.623401,client3.log,0.2831,0.4353,0.3114,0.4767
12200,4,0.368852,0.631148,client4.log,0.3322,0.3475,0.3776,0.4181
12250,0,0.370502,0.629498,client0.log,0.3342,0.4218,0.3116,0.4144
12250,1,0.196875,0.803125,client1.log,0.1993,0.181,0.2222,0.1851
12250,2,0.368405,0.631595,client2.log,0.3752,0.3338,0.3956,0.3691
12250,3,0.369462,0.630538,client3.log,0.3256,0.3597,0.3665,0.426
12250,4,0.381139,0.618861,client4.log,0.4772,0.2745,0.4861,0.2868
12300,0,0.367808,0.632192,client0.log,0.3981,0.3553,0.381,0.3369
12300,1,0.366611,0.633389,client1.log,0.3499,0.3585,0.3616,0.3964
12300,2,0.367874,0.632126,client2.log,0.3571,0.3516,0.3845,0.3783
12300,3,0.368609,0.631391,client3.log,0.3767,0.4023,0.3654,0.3301
12300,4,0.379493,0.620507,client4.log,0.4953,0.2825,0.4521,0.2881
12350,0,0.367366,0.632634,client0.log,0.3682,0.3618,0.3717,0.3677
12350,1,0.383646,0.616354,client1.log,0.5013,0.268,0.4961,0.2692
12350,2,0.377055,0.622945,client2.log,0.2838,0.4475,0.3054,0.4716
12350,3,0.368312,0.631688,client3.log,0.3513,0.3554,0.361,0.4056
12350,4,0.386744,0.613256,client4.log,0.2548,0.5167,0.2789,0.4966
12400,0,0.370149,0.629851,client0.log,0.3808,0.4176,0.2986,0.3835
12400,1,0.381516,0.618484,client1.log,0.5133,0.2716,0.4579,0.2832
12400,2,0.368728,0.631272,client2.log,0.3358,0.3918,0.3458,0.4015
12400,3,0.371137,0.628863,client3.log,0.2992,0.3605,0.3873,0.4376
12400,4,0.368592,0.631408,client4.log,0.3725,0.3305,0.4092,0.3623
12450,0,0.371644,0.628356,client0.log,0.3032,0.4143,0.3286,0.4405
12450,1,0.370856,0.629144,client1.log,0.3136,0.4519,0.3118,0.4062
12450,2,0.380657,0.619343,client2.log,0.2816,0.4894,0.2835,0.4682
12450,3,0.367797,0.632203,client3.log,0.3719,0.3568,0.3673,0.3752
12450,4,0.379891,0.620109,client4.log,0.4615,0.2856,0.49,0.2825
12500,0,0.368494,0.631506,client0.log,0.4006,0.3468,0.3913,0.3353
12500,1,0.372736,0.627264,client1.log,0.2903,0.4344,0.3195,0.4468
12500,2,0.367656,0.632344,client2.log,0.3668,0.3768,0.3629,0.3641
12500,3,0.368202,0.631798,client3.log,0.3808,0.3823,0.3369,0.3728
12500,4,0.369016,0.630984,client4.log,0.3454,0.334,0.375,0.4217
12550,0,0.372674,0.627326,client0.log,0.2985,0.3979,0.3306,0.4637
12550,1,0.370268,0.629732,client1.log,0.3355,0.4536,0.3107,0.3813
12550,2,0.367822,0.632177,client2.log,0.3506,0.3718,0.3664,0.3825
12550,3,0.391077,0.608923,client3.log,0.25,0.5223,0.2665,0.5256
12550,4,0.38831,0.61169,client4.log,0.5026,0.2748,0.5239,0.2519
12600,0,0.368834,0.631166,client0.log,0.3267,0.3833,0.3505,0.4148
12600,1,0.387816,0.612184,client1.log,0.2459,0.5028,0.2774,0.5252
12600,2,0.367967,0.632033,client2.log,0.3769,0.3792,0.3695,0.3463
12600,3,0.368064,0.631936,client3.log,0.3403,0.3773,0.3824,0.3723
12600,4,0.369832,0.630168,client4.log,0.3131,0.3676,0.3699,0.4287
12650,0,0.369635,0.630365,client0.log,0.3217,0.4008,0.3326,0.4234
12650,1,0.366553,0.633447,client1.log,0.3743,0.3606,0.3718,0.3596
12650,2,0.372689,0.627311,client2.log,0.3096,0.4211,0.3145,0.4456
12650,3,0.375736,0.624264,client3.log,0.3086,0.4484,0.2894,0.4566
12650,4,0.368143,0.631857,client4.log,0.3594,0.3471,0.4057,0.3604
12700,0,0.367516,0.632484,client0.log,0.3721,0.3611,0.3803,0.3565
12700,1,0.370882,0.629118,client1.log,0.4231,0.3199,0.428,0.3126
12700,2,0.372753,0.627247,client2.log,0.4349,0.3187,0.4344,0.303
12700,3,0.371034,0.628966,client3.log,0.451,0.3792,0.3319,0.322
12700,4,0.373896,0.626104,client4.log,0.2977,0.3678,0.3395,0.4905
12750,0,0.367702,0.632298,client0.log,0.3376,0.38,0.3758,0.3775
12750,1,0.367179,0.632821,client1.log,0.3965,0.3523,0.3727,0.3472
12750,2,0.369359,0.630641,client2.log,0.3264,0.3892,0.3468,0.415
12750,3,0.367739,0.632261,client3.log,0.3687,0.3724,0.3592,0.3707
12750,4,0.369015,0.630985,client4.log,0.3995,0.3423,0.4032,0.3311
12800,0,0.372003,0.627997,client0.log,0.2971,0.4121,0.3344,0.4445
12800,1,0.366941,0.633059,client1.log,0.3848,0.3651,0.376,0.3418
12800,2,0.367971,0.632029,client2.log,0.3517,0.3446,0.388,0.3875
12800,3,0.370945,0.629055,client3.log,0.3537,0.3941,0.3022,0.4337
12800,4,0.369137,0.630863,client4.log,0.4204,0.3406,0.3833,0.3322
12850,0,0.368551,0.631449,client0.log,0.3409,0.3366,0.3909,0.4058
12850,1,0.373939,0.626061,client1.log,0.2855,0.4109,0.3293,0.4701
12850,2,0.368789,0.631212,client2.log,0.3855,0.3378,0.4082,0.3436
12850,3,0.375226,0.624774,client3.log,0.4376,0.2907,0.4604,0.3123
12850,4,0.369514,0.630486,client4.log,0.3276,0.4169,0.3359,0.3976
12900,0,0.370232,0.629768,client0.log,0.4243,0.3178,0.4111,0.3277
12900,1,0.369757,0.630243,client1.log,0.4397,0.3373,0.3784,0.3236
12900,2,0.371487,0.628513,client2.log,0.4239,0.3622,0.4075,0.2924
12900,3,0.36805,0.63195,client3.log,0.3443,0.3863,0.3735,0.3681
12900,4,0.369928,0.630072,client4.log,0.4103,0.4127,0.3175,0.3392
12950,0,0.371429,0.628571,client0.log,0.3263,0.4287,0.3091,0.4217
12950,1,0.367713,0.632287,client1.log,0.3542,0.3422,0.3737,0.4008
12950,2,0.373573,0.626427,client2.log,0.2888,0.4489,0.331,0.4256
12950,3,0.368253,0.631747,client3.log,0.3748,0.334,0.3854,0.3788
12950,4,0.381499,0.618501,client4.log,0.4695,0.2845,0.497,0.2751
13000,0,0.369542,0.630458,client0.log,0.3292,0.4137,0.3295,0.4058
13000,1,0.373018,0.626982,client1.log,0.441,0.3112,0.4391,0.3007
13000,2,0.369361,0.630639,client2.log,0.4279,0.3629,0.358,0.3287
13000,3,0.370773,0.629227,client3.log,0.3045,0.4065,0.3501,0.422
13000,4,0.383703,0.616297,client4.log,0.2635,0.4744,0.2853,0.5115
13050,0,0.367368,0.632632,client0.log,0.3632,0.3535,0.3817,0.3711
13050,1,0.370309,0.629691,client1.log,0.3888,0.305,0.4375,0.35
13050,2,0.37286,0.62714,client2.log,0.431,0.321,0.4386,0.301
13050,3,0.369461,0.630539,client3.log,0.3321,0.3606,0.3544,0.4307
13050,4,0.371253,0.628747,client4.log,0.432,0.3138,0.4139,0.3253
13100,0,0.373968,0.626032,client0.log,0.2924,0.4342,0.3181,0.4513
13100,1,0.368943,0.631057,client1.log,0.3651,0.3103,0.3996,0.4008
13100,2,0.368616,0.631384,client2.log,0.3403,0.4003,0.3448,0.3891
13100,3,0.368593,0.631407,client3.log,0.3371,0.3674,0.3622,0.4077
13100,4,0.367855,0.632145,client4.log,0.3585,0.3772,0.348,0.3878
13150,0,0.367785,0.632215,client0.log,0.3843,0.3539,0.3868,0.3461
13150,1,0.368905,0.631095,client1.log,0.3116,0.3706,0.3696,0.4238
13150,2,0.369559,0.630441,client2.log,0.3276,0.3909,0.3411,0.4187
13150,3,0.367712,0.632288,client3.log,0.3646,0.3718,0.3712,0.3633
13150,4,0.36844,0.63156,client4.log,0.3523,0.3882,0.3358,0.3975
13200,0,0.369785,0.630215,client0.log,0.3338,0.4309,0.3225,0.3919
13200,1,0.375304,0.624696,client1.log,0.3149,0.4916,0.2896,0.4051
13200,2,0.36886,0.63114,client2.log,0.3487,0.385,0.3323,0.4095
13200,3,0.369982,0.630018,client3.log,0.3716,0.4325,0.3578,0.318
13200,4,0.369597,0.630403,client4.log,0.4171,0.3535,0.3936,0.3141
13250,0,0.373482,0.626518,client0.log,0.2946,0.3535,0.3606,0.4852
13250,1,0.374769,0.625231,client1.log,0.2759,0.3459,0.3912,0.486
13250,2,0.369896,0.630104,client2.log,0.3976,0.3141,0.4167,0.3512
13250,3,0.36775,0.63225,client3.log,0.3701,0.3621,0.3674,0.3715
13250,4,0.380073,0.619927,client4.log,0.2839,0.469,0.2824,0.485
13300,0,0.367681,0.632319,client0.log,0.3516,0.3574,0.4049,0.3569
13300,1,0.368161,0.631839,client1.log,0.3469,0.3333,0.4053,0.3872
13300,2,0.368512,0.631488,client2.log,0.3359,0.3725,0.3576,0.4081
13300,3,0.371111,0.628889,client3.log,0.403,0.3957,0.3965,0.2892
13300,4,0.369476,0.630524,client4.log,0.4204,0.3835,0.3161,0.3579
13350,0,0.370477,0.629523,client0.log,0.4199,0.3561,0.4058,0.3001
13350,1,0.390486,0.609514,client1.log,0.5683,0.2894,0.4707,0.2335
13350,2,0.3679,0.6321,client2.log,0.355,0.357,0.361,0.3986
13350,3,0.372332,0.627668,client3.log,0.4219,0.3046,0.4379,0.3249
13350,4,0.370008,0.629992,client4.log,0.3201,0.3724,0.35,0.4375
13400,0,0.367554,0.632446,client0.log,0.349,0.3868,0.3649,0.3696
13400,1,0.36752,0.63248,client1.log,0.3583,0.3339,0.4008,0.3771
13400,2,0.405415,0.594585,client2.log,0.239,0.5768,0.2305,0.5753
13400,3,0.376744,0.623256,client3.log,0.3246,0.5295,0.3131,0.3399
13400,4,0.368161,0.631839,client4.log,0.3649,0.3359,0.3962,0.3757
13450,0,0.368468,0.631532,client0.log,0.3247,0.3708,0.3765,0.4019
13450,1,0.367923,0.632077,client1.log,0.3395,0.3729,0.3574,0.4019
13450,2,0.369386,0.630614,client2.log,0.4124,0.3284,0.3978,0.3389
13450,3,0.369156,0.630844,client3.log,0.3861,0.3173,0.402,0.3712
13450,4,0.394052,0.605948,client4.log,0.5488,0.2567,0.523,0.2477
13500,0,0.377031,0.622969,client0.log,0.5027,0.3308,0.4032,0.2714
13500,1,0.368458,0.631542,client1.log,0.41,0.3759,0.3809,0.307
13500,2,0.36768,0.63232,client2.log,0.3502,0.3795,0.3606,0.3804
13500,3,0.368805,0.631194,client3.log,0.3462,0.4116,0.3397,0.3777
13500,4,0.37087,0.62913,client4.log,0.4119,0.3126,0.4273,0.3316
13550,0,0.378016,0.621984,client0.log,0.2684,0.4439,0.3156,0.4841
13550,1,0.393642,0.606358,client1.log,0.2307,0.5113,0.2763,0.5563
13550,2,0.368098,0.631902,client2.log,0.3527,0.3958,0.3561,0.3678
13550,3,0.369415,0.630585,client3.log,0.3282,0.3999,0.3409,0.4086
13550,4,0.368468,0.631532,client4.log,0.3483,0.3492,0.4133,0.3631
13600,0,0.374608,0.625392,client0.log,0.4141,0.2921,0.4765,0.3157
13600,1,0.369552,0.630448,client1.log,0.3444,0.4411,0.3261,0.3666
13600,2,0.367946,0.632054,client2.log,0.3805,0.3797,0.3602,0.3514
13600,3,0.371689,0.628311,client3.log,0.4389,0.3826,0.3744,0.2909
13600,4,0.385878,0.614122,client4.log,0.2849,0.505,0.2536,0.5001
13650,0,0.373582,0.626418,client0.log,0.3024,0.4382,0.3084,0.4454
13650,1,0.367492,0.632508,client1.log,0.3593,0.3865,0.3429,0.3812
13650,2,0.368922,0.631078,client2.log,0.4171,0.3763,0.3538,0.3285
13650,3,0.369518,0.630482,client3.log,0.377,0.3125,0.4104,0.3782
13650,4,0.372829,0.627171,client4.log,0.3223,0.4513,0.3008,0.4169
13700,0,0.367826,0.632174,client0.log,0.3467,0.3899,0.3481,0.3867
13700,1,0.370433,0.629567,client1.log,0.3171,0.4002,0.3275,0.4369
13700,2,0.367874,0.632126,client2.log,0.3463,0.375,0.3713,0.3789
13700,3,0.368907,0.631093,client3.log,0.3386,0.3647,0.3539,0.4184
13700,4,0.368299,0.631701,client4.log,0.3538,0.3961,0.3339,0.3894
13750,0,0.378407,0.621593,client0.log,0.2724,0.4262,0.3098,0.5052
13750,1,0.367332,0.632668,client1.log,0.3437,0.3772,0.3554,0.3931
13750,2,0.374664,0.625336,client2.log,0.2832,0.439,0.3279,0.4486
13750,3,0.368452,0.631548,client3.log,0.3833,0.3306,0.3724,0.3874
13750,4,0.367644,0.632356,client4.log,0.3554,0.3698,0.3644,0.3809
13800,0,0.378894,0.621106,client0.log,0.2818,0.4551,0.2911,0.4877
13800,1,0.370536,0.629464,client1.log,0.366,0.3425,0.4545,0.3191
13800,2,0.384185,0.615815,client2.log,0.4951,0.277,0.4959,0.2687
13800,3,0.369824,0.630176,client3.log,0.4133,0.327,0.4045,0.3344
13800,4,0.36926,0.63074,client4.log,0.4194,0.385,0.3255,0.3471
13850,0,0.37198,0.62802,client0.log,0.441,0.325,0.4201,0.3019
13850,1,0.367932,0.632068,client1.log,0.4058,0.3265,0.3643,0.3751
13850,2,0.370632,0.629368,client2.log,0.4329,0.3363,0.3988,0.3144
13850,3,0.367947,0.632053,client3.log,0.3482,0.3798,0.3705,0.3734
13850,4,0.370554,0.629446,client4.log,0.3052,0.4101,0.3481,0.4188
13900,0,0.367575,0.632425,client0.log,0.3601,0.3807,0.358,0.3715
13900,1,0.36738,0.63262,client1.log,0.3585,0.3938,0.3563,0.3608
13900,2,0.368663,0.631337,client2.log,0.3615,0.3896,0.3302,0.3934
13900,3,0.367818,0.632182,client3.log,0.3827,0.3701,0.356,0.3625
13900,4,0.37031,0.62969,client4.log,0.4178,0.3652,0.3966,0.3015
13950,0,0.375908,0.624092,client0.log,0.2903,0.4612,0.3005,0.4516
13950,1,0.375773,0.624227,client1.log,0.2697,0.403,0.3391,0.4912
13950,2,0.385517,0.614483,client2.log,0.2714,0.5042,0.2677,0.4987
13950,3,0.367731,0.632269,client3.log,0.3634,0.3622,0.3709,0.3744
13950,4,0.370131,0.629869,client4.log,0.3245,0.4299,0.3311,0.395
14000,0,0.368352,0.631648,client0.log,0.4024,0.3543,0.3898,0.3269
14000,1,0.37356,0.62644,client1.log,0.2919,0.4159,0.3202,0.4662
14000,2,0.385843,0.614157,client2.log,0.2812,0.4973,0.2577,0.5072
14000,3,0.39876,0.60124,client3.log,0.509,0.2311,0.5928,0.2622
14000,4,0.370167,0.629833,client4.log,0.4199,0.3406,0.4045,0.3158
14050,0,0.369533,0.630467,client0.log,0.3985,0.3293,0.4218,0.3285
14050,1,0.370041,0.629959,client1.log,0.3061,0.421,0.3509,0.4022
14050,2,0.369706,0.630294,client2.log,0.3355,0.3982,0.3276,0.4176
14050,3,0.369325,0.630675,client3.log,0.403,0.3292,0.4033,0.3418
14050,4,0.368336,0.631664,client4.log,0.351,0.3768,0.342,0.4035
14100,0,0.36784,0.63216,client0.log,0.3374,0.3753,0.3662,0.3925
14100,1,0.368651,0.631349,client1.log,0.319,0.3503,0.4038,0.4014
14100,2,0.368837,0.631163,client2.log,0.3395,0.39,0.3359,0.4099
14100,3,0.368074,0.631926,client3.log,0.3787,0.3895,0.3546,0.3494
14100,4,0.36977,0.63023,client4.log,0.3323,0.3259,0.4125,0.4083
14150,0,0.367324,0.632676,client0.log,0.3803,0.3598,0.3754,0.3539
14150,1,0.367692,0.632308,client1.log,0.3395,0.3844,0.3536,0.3932
14150,2,0.368462,0.631538,client2.log,0.4047,0.3755,0.3473,0.3463
14150,3,0.370915,0.629085,client3.log,0.4176,0.3472,0.4148,0.3041
14150,4,0.375965,0.624035,client4.log,0.3123,0.4505,0.2823,0.4588
14200,0,0.372944,0.627056,client0.log,0.4056,0.4572,0.2858,0.3432
14200,1,0.368476,0.631524,client1.log,0.3836,0.3945,0.3147,0.3811
14200,2,0.381925,0.618075,client2.log,0.272,0.4585,0.2872,0.51
14200,3,0.367734,0.632266,client3.log,0.3623,0.3677,0.366,0.3749
14200,4,0.37198,0.62802,client4.log,0.2916,0.3484,0.4228,0.4251
14250,0,0.371137,0.628863,client0.log,0.3219,0.428,0.3112,0.4234
14250,1,0.368112,0.631888,client1.log,0.3997,0.3407,0.3897,0.3423
14250,2,0.367871,0.632129,client2.log,0.348,0.3829,0.3556,0.385
14250,3,0.376258,0.623742,client3.log,0.3145,0.478,0.2835,0.429
14250,4,0.373251,0.626749,client4.log,0.4412,0.2829,0.4236,0.3453
14300,0,0.367645,0.632355,client0.log,0.3739,0.3432,0.3708,0.3826
14300,1,0.369831,0.630169,client1.log,0.3436,0.4231,0.3101,0.4025
14300,2,0.36937,0.63063,client2.log,0.3533,0.419,0.3227,0.3825
14300,3,0.376736,0.623264,client3.log,0.2883,0.4164,0.3083,0.494
14300,4,0.37738,0.62262,client4.log,0.2955,0.2918,0.4909,0.4313
14350,0,0.369155,0.630845,client0.log,0.3277,0.3931,0.3388,0.417
14350,1,0.381715,0.618285,client1.log,0.4907,0.2991,0.48,0.257
14350,2,0.367818,0.632182,client2.log,0.3591,0.3821,0.358,0.3721
14350,3,0.374984,0.625016,client3.log,0.3223,0.4422,0.2846,0.4509
14350,4,0.378026,0.621974,client4.log,0.2899,0.4513,0.2901,0.4808
14400,0,0.367638,0.632362,client0.log,0.3534,0.3845,0.3521,0.3805
14400,1,0.370269,0.629731,client1.log,0.3139,0.3644,0.352,0.4507
14400,2,0.368209,0.631791,client2.log,0.3916,0.384,0.3426,0.3546
14400,3,0.367871,0.632129,client3.log,0.3689,0.3855,0.3602,0.3569
14400,4,0.367293,0.632707,client4.log,0.3702,0.367,0.3677,0.3644
14450,0,0.368649,0.631351,client0.log,0.3913,0.4051,0.3392,0.339
14450,1,0.367631,0.632369,client1.log,0.3902,0.3481,0.3927,0.3395
14450,2,0.371081,0.628919,client2.log,0.3378,0.4505,0.3166,0.3794
14450,3,0.36802,0.63198,client3.log,0.3806,0.3519,0.3852,0.3544
14450,4,0.369515,0.630485,client4.log,0.4331,0.3404,0.3702,0.3344
14500,0,0.368586,0.631414,client0.log,0.378,0.4132,0.3417,0.3415
14500,1,0.368319,0.631681,client1.log,0.3386,0.3556,0.3613,0.4178
14500,2,0.368059,0.631941,client2.log,0.3481,0.3804,0.3523,0.3914
14500,3,0.369178,0.630822,client3.log,0.3623,0.4133,0.323,0.3781
14500,4,0.368266,0.631734,client4.log,0.3623,0.3359,0.4037,0.3711
14550,0,0.36915,0.63085,client0.log,0.4163,0.3204,0.3842,0.3557
14550,1,0.368615,0.631385,client1.log,0.3439,0.3655,0.3398,0.4252
14550,2,0.368248,0.631752,client2.log,0.3806,0.3357,0.3904,0.3663
14550,3,0.371634,0.628366,client3.log,0.3034,0.3582,0.3697,0.4552
14550,4,0.369386,0.630614,client4.log,0.3125,0.3746,0.3758,0.4147
14600,0,0.369188,0.630812,client0.log,0.379,0.3222,0.4239,0.3516
14600,1,0.381488,0.618512,client1.log,0.5096,0.3122,0.4515,0.2526
14600,2,0.375512,0.624488,client2.log,0.4515,0.3141,0.4507,0.2858
14600,3,0.377198,0.622802,client3.log,0.477,0.3346,0.432,0.2651
14600,4,0.37775,0.62225,client4.log,0.2751,0.4049,0.3214,0.5096
14650,0,0.371294,0.628706,client0.log,0.3024,0.4032,0.3387,0.441
